"xResponse","yResponse","PerceptualSharpness_1_mean","PerceptualSharpness_1_std","Loudness_1_mean","MFCC_2_std","ZCR_1_std","MFCC_1_std","Loudness_1_std","MFCC_2_mean","Energy_1_std","MFCC_3_mean","ZCR_1_mean","SpectralVariation_1_mean","Energy_1_mean","SpectralVariation_1_std","MFCC_3_std","MFCC_1_mean"
0.0133333333,0.1,3.409364205,0.1005473541,40.5975613708,0.2857173226,0.0271021581,0.2966457022,3.4376390424,0.2124647956,0.0169512996,-0.2443391702,0.5120905096,0.211102337,0.1195848298,0.0270587851,0.2314092855,-1.0019413775
0.335,0.3066666667,1.6424850274,0.1478305509,18.2868029188,0.3175897695,0.0192555028,0.4242285349,1.8466546646,-0.1314211327,0.0040303309,0.2587169007,0.0787908381,0.1866704355,0.0205030171,0.057924038,0.2861810984,3.2053684954
0.2233333333,0.705,4.8489023267,0.1371682832,18.0603491402,0.273073984,0.0263835388,0.3986760743,1.3099827777,2.3428721856,0.0070483052,-0.6539266225,0.6572931463,0.1957977321,0.0604116699,0.031979607,0.2912086054,-1.9628462663
0.0716666667,0.3433333333,1.4237768811,0.0976056112,46.7184004091,0.2299986177,0.0160587112,0.3708136661,5.6169701152,0.1784968916,0.0486031781,0.6541126885,0.0668945313,0.1747804808,0.1883574971,0.0688969133,0.2488928838,3.1955747447
0.11,0.6616666667,1.3982395942,0.0628092465,27.3880349965,0.2402062432,0.0123174594,0.3824714832,5.1700238598,-0.3962482237,0.0413561037,0.4504882332,0.0556307706,0.1292179,0.0931261928,0.0850298893,0.2244955325,3.3432542836
0.505,0.7566666667,1.9695236424,0.069830572,8.1529369366,0.2538158401,0.0290809763,0.2831690668,0.7250617929,-0.102436036,0.0004981334,0.2196729635,0.1425725763,0.1849926635,0.0028139421,0.0492148643,0.2503957374,2.0299041578
0.7583333333,0.8133333333,2.0108766692,0.0963428328,8.0002865623,0.3497605005,0.037458407,0.3446100548,0.9539503729,-0.3541611979,0.0008246284,0.5001298517,0.1504572088,0.1814682671,0.0028800886,0.0563545573,0.3113805293,1.8434825677
0.7716666667,0.795,2.1715831828,0.1615486312,7.3177899641,0.3556535163,0.0733792486,0.5724707599,0.9819056581,0.0641009009,0.0020593146,0.5614584637,0.2094338157,0.200810017,0.0025907927,0.0679212302,0.4262582117,1.4027306443
0.7316666667,0.8133333333,1.9326263819,0.0816017795,7.5018491324,0.3845381155,0.028891831,0.3123167534,0.7755731807,-0.0504226072,0.0007432952,0.7414756376,0.0871859464,0.1266746461,0.0034802255,0.0615217249,0.3997474721,1.8730994815
0.78,0.8,1.9549697002,0.1412397341,8.8396959638,0.3245925937,0.0797092034,0.4798080931,0.9723505575,0.3249706191,0.0016074149,0.1424428418,0.1354980469,0.1723802493,0.0042520529,0.071775425,0.3184361033,2.3820658081
0.8,0.76,2.239564088,0.1251799361,7.4054207352,0.3249003785,0.0876849903,0.4694342559,0.9372415737,0.2535684433,0.0022084306,0.5223993417,0.2798905806,0.200088308,0.0034508693,0.0957411838,0.3876623054,1.1069618914
